index,image_link,group_id,entity_name
78081,https://m.media-amazon.com/images/I/61+SqERsBKL.jpg,702157,height
78085,https://m.media-amazon.com/images/I/61+SthpaopL.jpg,550840,height
78088,https://m.media-amazon.com/images/I/61+T0zK-sBL.jpg,810266,height
78100,https://m.media-amazon.com/images/I/61+TciBr0gS.jpg,877667,height
78101,https://m.media-amazon.com/images/I/61+TeX90N2L.jpg,311997,height
78105,https://m.media-amazon.com/images/I/61+Tq1snzoS.jpg,599772,height
78112,https://m.media-amazon.com/images/I/61+Tw4yrc9L.jpg,810266,height
78033,https://m.media-amazon.com/images/I/61+R-S2yfmL.jpg,142748,height
78031,https://m.media-amazon.com/images/I/61+QvZ-oYTL.jpg,558806,height
78027,https://m.media-amazon.com/images/I/61+QmroFeBL.jpg,507467,height
78026,https://m.media-amazon.com/images/I/61+Qk7gOmOL.jpg,522832,height
77952,https://m.media-amazon.com/images/I/61+OGBjxYbL.jpg,883361,height
77960,https://m.media-amazon.com/images/I/61+OXOYmqBL.jpg,178778,height
77964,https://m.media-amazon.com/images/I/61+OcWuofxL.jpg,181357,height
77967,https://m.media-amazon.com/images/I/61+OnGPE2qL.jpg,658003,height
77968,https://m.media-amazon.com/images/I/61+Oo9RG2LL.jpg,174276,height
77970,https://m.media-amazon.com/images/I/61+OvFpV0KL.jpg,347404,height
77971,https://m.media-amazon.com/images/I/61+OvrDeEEL.jpg,311997,height
77974,https://m.media-amazon.com/images/I/61+P3dX5GJL.jpg,849273,height
77980,https://m.media-amazon.com/images/I/61+P8MEgHVL.jpg,830996,height
77983,https://m.media-amazon.com/images/I/61+PENX29mL.jpg,362818,height
77985,https://m.media-amazon.com/images/I/61+PFR4JANL.jpg,436746,height
78119,https://m.media-amazon.com/images/I/61+U1a7WLSL.jpg,752266,height
77989,https://m.media-amazon.com/images/I/61+PGgx-NHL.jpg,900156,height
77992,https://m.media-amazon.com/images/I/61+PUVeJPFL.jpg,416664,height
77994,https://m.media-amazon.com/images/I/61+PdEW80-L.jpg,521308,height
77995,https://m.media-amazon.com/images/I/61+PkgCHc+L.jpg,311997,height
77997,https://m.media-amazon.com/images/I/61+Pqt1emkL.jpg,311997,height
78002,https://m.media-amazon.com/images/I/61+PxvBlANL.jpg,751532,height
78007,https://m.media-amazon.com/images/I/61+Q1GnuIdL.jpg,683885,height
78008,https://m.media-amazon.com/images/I/61+Q4khrKaL.jpg,276611,height
78011,https://m.media-amazon.com/images/I/61+Q80V9jDL.jpg,276611,height
78015,https://m.media-amazon.com/images/I/61+QGsk2u1L.jpg,483370,height
78017,https://m.media-amazon.com/images/I/61+QLm4jruL.jpg,932289,height
78020,https://m.media-amazon.com/images/I/61+QVEmhvIS.jpg,844474,height
77990,https://m.media-amazon.com/images/I/61+PNlW2YGL.jpg,120219,height
78123,https://m.media-amazon.com/images/I/61+U3FPgOQL.jpg,810266,height
78126,https://m.media-amazon.com/images/I/61+UG942rEL.jpg,944936,height
78131,https://m.media-amazon.com/images/I/61+UWugxFgL.jpg,437623,height
78202,https://m.media-amazon.com/images/I/61+Y0BaV+TL.jpg,276611,height
78203,https://m.media-amazon.com/images/I/61+Y7ni67VL.jpg,507619,height
78210,https://m.media-amazon.com/images/I/61+YKY5yfPL.jpg,180410,height
78212,https://m.media-amazon.com/images/I/61+YTj2KRFL.jpg,178778,height
78213,https://m.media-amazon.com/images/I/61+YX-aa-6S.jpg,120219,height
78215,https://m.media-amazon.com/images/I/61+YcQ9dFML.jpg,810266,height
78217,https://m.media-amazon.com/images/I/61+YeQqCbfL.jpg,609588,height
78218,https://m.media-amazon.com/images/I/61+YfteHaPL.jpg,278850,height
78219,https://m.media-amazon.com/images/I/61+Yj57SsQL.jpg,302672,height
78222,https://m.media-amazon.com/images/I/61+YklkSk0L.jpg,849273,height
78229,https://m.media-amazon.com/images/I/61+YyQLGzZL.jpg,801829,height
78201,https://m.media-amazon.com/images/I/61+Xwexc7NL.jpg,175315,height
78230,https://m.media-amazon.com/images/I/61+Yyk4zW5L.jpg,609588,height
78234,https://m.media-amazon.com/images/I/61+ZC+JfjbL.jpg,417434,height
78235,https://m.media-amazon.com/images/I/61+ZDylCb7L.jpg,816782,height
78239,https://m.media-amazon.com/images/I/61+ZZlQE6ML.jpg,675317,height
78243,https://m.media-amazon.com/images/I/61+ZdFV+fvL.jpg,849273,height
78244,https://m.media-amazon.com/images/I/61+ZgqP3xJL.jpg,810266,height
78249,https://m.media-amazon.com/images/I/61+ZlTsjJAL.jpg,470067,height
78250,https://m.media-amazon.com/images/I/61+ZnnhU3AL.jpg,849273,height
78252,https://m.media-amazon.com/images/I/61+aK-JacML.jpg,711228,height
78258,https://m.media-amazon.com/images/I/61+aM3NUmkL.jpg,174276,height
78260,https://m.media-amazon.com/images/I/61+aSpBCvXL.jpg,347320,height
78261,https://m.media-amazon.com/images/I/61+aURwanOL.jpg,758128,height
78233,https://m.media-amazon.com/images/I/61+Z396jG4L.jpg,452717,height
78558,https://m.media-amazon.com/images/I/61+n77OeCmL.jpg,130202,height
78199,https://m.media-amazon.com/images/I/61+XvTABg9L.jpg,292475,height
78193,https://m.media-amazon.com/images/I/61+XbucSQ5L.jpg,120219,height
78135,https://m.media-amazon.com/images/I/61+UZ1Ew6VL.jpg,149708,height
78136,https://m.media-amazon.com/images/I/61+Ua6ZUg4L.jpg,594224,height
78137,https://m.media-amazon.com/images/I/61+Uah3xmML.jpg,245959,height
78140,https://m.media-amazon.com/images/I/61+UgHJPZLL.jpg,141308,height
78142,https://m.media-amazon.com/images/I/61+Ul47Te6L.jpg,986932,height
78145,https://m.media-amazon.com/images/I/61+V3s8TZuL.jpg,104874,height
78147,https://m.media-amazon.com/images/I/61+V90ZLMXL.jpg,844474,height
78148,https://m.media-amazon.com/images/I/61+VAWs2qhL.jpg,752266,height
78149,https://m.media-amazon.com/images/I/61+VDtlvaSL.jpg,442321,height
78151,https://m.media-amazon.com/images/I/61+VE4t+PQL.jpg,437623,height
78153,https://m.media-amazon.com/images/I/61+VKLmTJKL.jpg,226504,height
78196,https://m.media-amazon.com/images/I/61+Xu2r+XEL.jpg,141308,height
78155,https://m.media-amazon.com/images/I/61+VPAdJrhL.jpg,276611,height
78160,https://m.media-amazon.com/images/I/61+VeNpKV6L.jpg,276611,height
78163,https://m.media-amazon.com/images/I/61+VzGvniGL.jpg,237000,height
78165,https://m.media-amazon.com/images/I/61+WDju6u5L.jpg,611510,height
78168,https://m.media-amazon.com/images/I/61+WM77KgoL.jpg,913156,height
78175,https://m.media-amazon.com/images/I/61+Wcb7aMUL.jpg,354796,height
78179,https://m.media-amazon.com/images/I/61+WiuWRMWL.jpg,276221,height
78182,https://m.media-amazon.com/images/I/61+WvJPQJwL.jpg,816782,height
78185,https://m.media-amazon.com/images/I/61+XFLPnb6L.jpg,931856,height
78190,https://m.media-amazon.com/images/I/61+XVy1IPtL.jpg,478357,height
78191,https://m.media-amazon.com/images/I/61+XYUSqB9L.jpg,594224,height
78192,https://m.media-amazon.com/images/I/61+XbW-1qtL.jpg,952353,height
78156,https://m.media-amazon.com/images/I/61+VSP+SD6L.jpg,130202,height
78561,https://m.media-amazon.com/images/I/61+nEtL5ATL.jpg,311997,height
78563,https://m.media-amazon.com/images/I/61+nLmawxlL.jpg,752266,height
78566,https://m.media-amazon.com/images/I/61+nNC8rBBL.jpg,184557,height
78936,https://m.media-amazon.com/images/I/61-1DodGJTL.jpg,683885,height
78938,https://m.media-amazon.com/images/I/61-1JiWD9hL.jpg,174276,height
78940,https://m.media-amazon.com/images/I/61-1M6ZJ0DS.jpg,120219,height
78945,https://m.media-amazon.com/images/I/61-1c+c04vL.jpg,449805,height
78952,https://m.media-amazon.com/images/I/61-218V0mqL.jpg,529606,height
78953,https://m.media-amazon.com/images/I/61-224ZRUOL.jpg,416664,height
78955,https://m.media-amazon.com/images/I/61-23Nd+6YL.jpg,311997,height
78959,https://m.media-amazon.com/images/I/61-2FhCMhfL.jpg,501250,height
78962,https://m.media-amazon.com/images/I/61-2eZ0nmfL.jpg,751532,height
78965,https://m.media-amazon.com/images/I/61-2kRO94pL.jpg,433914,height
78966,https://m.media-amazon.com/images/I/61-2n5SdAzL.jpg,452717,height
78972,https://m.media-amazon.com/images/I/61-3-YawyNL.jpg,931856,height
78974,https://m.media-amazon.com/images/I/61-35itVewL.jpg,978900,height
78975,https://m.media-amazon.com/images/I/61-381ESAVS.jpg,173193,height
78979,https://m.media-amazon.com/images/I/61-3GhQLpgL.jpg,681445,height
78982,https://m.media-amazon.com/images/I/61-3M0Vta0L.jpg,418233,height
78983,https://m.media-amazon.com/images/I/61-3NFTeRdL.jpg,276611,height
78984,https://m.media-amazon.com/images/I/61-3aOcLVjL.jpg,844474,height
78985,https://m.media-amazon.com/images/I/61-3kBC7whL.jpg,648011,height
78988,https://m.media-amazon.com/images/I/61-3kHMDEDL.jpg,648011,height
78989,https://m.media-amazon.com/images/I/61-3lryHPtL.jpg,630877,height
78991,https://m.media-amazon.com/images/I/61-3mTpNjoL.jpg,752266,height
78995,https://m.media-amazon.com/images/I/61-43WZ+XJL.jpg,658003,height
78933,https://m.media-amazon.com/images/I/61-1858ySgL.jpg,966823,height
78931,https://m.media-amazon.com/images/I/61-1+UTPygL.jpg,683885,height
78923,https://m.media-amazon.com/images/I/61-0Vv8HVCL.jpg,816782,height
78921,https://m.media-amazon.com/images/I/61-0Q7W7P8L.jpg,949192,height
78863,https://m.media-amazon.com/images/I/61+zy8SUpkL.jpg,412008,height
78867,https://m.media-amazon.com/images/I/61-+8Xzo9wL.jpg,149708,height
78871,https://m.media-amazon.com/images/I/61-+PTC3IUL.jpg,752266,height
78874,https://m.media-amazon.com/images/I/61-+PppWHAL.jpg,486423,height
78875,https://m.media-amazon.com/images/I/61-+QxHAfVL.jpg,347404,height
78877,https://m.media-amazon.com/images/I/61-+Y-a0o6L.jpg,220662,height
78878,https://m.media-amazon.com/images/I/61-+ZpCVnJL.jpg,120219,height
78883,https://m.media-amazon.com/images/I/61-+i737rzL.jpg,483370,height
78885,https://m.media-amazon.com/images/I/61-+lfX36WL.jpg,916768,height
78887,https://m.media-amazon.com/images/I/61-+wsRkYDL.jpg,245959,height
78888,https://m.media-amazon.com/images/I/61--4ADYD4L.jpg,178778,height
78996,https://m.media-amazon.com/images/I/61-4FCNxicL.jpg,866516,height
78891,https://m.media-amazon.com/images/I/61--CvLPRoL.jpg,106003,height
78894,https://m.media-amazon.com/images/I/61--NcFLMnL.jpg,810266,height
78898,https://m.media-amazon.com/images/I/61--W2io2TL.jpg,492950,height
78901,https://m.media-amazon.com/images/I/61--bF3ZfPL.jpg,844474,height
78902,https://m.media-amazon.com/images/I/61--oHoJUFL.jpg,430434,height
78904,https://m.media-amazon.com/images/I/61--ucqGcYL.jpg,237000,height
78906,https://m.media-amazon.com/images/I/61--wBtN0zL.jpg,810266,height
78908,https://m.media-amazon.com/images/I/61-0-bgyTaL.jpg,713763,height
78909,https://m.media-amazon.com/images/I/61-00-bnxIL.jpg,931856,height
78914,https://m.media-amazon.com/images/I/61-080zniOL.jpg,178778,height
78916,https://m.media-amazon.com/images/I/61-0Aw0IiUS.jpg,412008,height
78918,https://m.media-amazon.com/images/I/61-0EvlAhNL.jpg,487566,height
78893,https://m.media-amazon.com/images/I/61--IZs950L.jpg,311997,height
78998,https://m.media-amazon.com/images/I/61-4FnnfuCL.jpg,751532,height
78999,https://m.media-amazon.com/images/I/61-4Hk2PyUS.jpg,730429,height
79001,https://m.media-amazon.com/images/I/61-4S8UXWRS.jpg,149708,height
79104,https://m.media-amazon.com/images/I/61-8dDywI0L.jpg,881883,height
79105,https://m.media-amazon.com/images/I/61-8jAodJbL.jpg,810266,height
79111,https://m.media-amazon.com/images/I/61-8rz11abL.jpg,810266,height
79114,https://m.media-amazon.com/images/I/61-8wI28HHL.jpg,276611,height
79120,https://m.media-amazon.com/images/I/61-98QITC9L.jpg,668889,height
79122,https://m.media-amazon.com/images/I/61-9AjhFJ1L.jpg,745488,height
79127,https://m.media-amazon.com/images/I/61-9ViYnneL.jpg,276611,height
79128,https://m.media-amazon.com/images/I/61-9WMI7ZXL.jpg,276611,height
79132,https://m.media-amazon.com/images/I/61-9tsreaFL.jpg,966823,height
79133,https://m.media-amazon.com/images/I/61-A-7zGyZL.jpg,658003,height
79136,https://m.media-amazon.com/images/I/61-A3UGXuTL.jpg,412008,height
79100,https://m.media-amazon.com/images/I/61-8NwUgnwL.jpg,396159,height
79139,https://m.media-amazon.com/images/I/61-A6v50qgL.jpg,784538,height
79143,https://m.media-amazon.com/images/I/61-AAqfzVRL.jpg,886344,height
79144,https://m.media-amazon.com/images/I/61-ACQ4jg0L.jpg,524117,height
79150,https://m.media-amazon.com/images/I/61-AFrQBFiL.jpg,652661,height
79152,https://m.media-amazon.com/images/I/61-AY1+jBWL.jpg,488883,height
79153,https://m.media-amazon.com/images/I/61-AdtLiO-L.jpg,524117,height
79154,https://m.media-amazon.com/images/I/61-AmFCPzoL.jpg,296366,height
79159,https://m.media-amazon.com/images/I/61-BBbLAOMS.jpg,545902,height
79161,https://m.media-amazon.com/images/I/61-BLWyAYXL.jpg,752266,height
79162,https://m.media-amazon.com/images/I/61-BO4chkQL.jpg,180410,height
79164,https://m.media-amazon.com/images/I/61-BOn1WCIS.jpg,949192,height
79166,https://m.media-amazon.com/images/I/61-BPjzCL9L.jpg,866516,height
79140,https://m.media-amazon.com/images/I/61-A9xlOa6L.jpg,529606,height
78861,https://m.media-amazon.com/images/I/61+ztBrUwLL.jpg,639475,height
79099,https://m.media-amazon.com/images/I/61-8JcMLz+L.jpg,478357,height
79095,https://m.media-amazon.com/images/I/61-8FuXw5uL.jpg,145452,height
79007,https://m.media-amazon.com/images/I/61-4cts1vaL.jpg,416664,height
79017,https://m.media-amazon.com/images/I/61-5+qiCefL.jpg,292475,height
79018,https://m.media-amazon.com/images/I/61-51mEuUhL.jpg,522832,height
79023,https://m.media-amazon.com/images/I/61-58X1t+jL.jpg,931856,height
79024,https://m.media-amazon.com/images/I/61-5C5W5vwL.jpg,333059,height
79027,https://m.media-amazon.com/images/I/61-5GazqKJL.jpg,783898,height
79030,https://m.media-amazon.com/images/I/61-5KpNG5dL.jpg,237000,height
79035,https://m.media-amazon.com/images/I/61-5SJYXjbL.jpg,648011,height
79039,https://m.media-amazon.com/images/I/61-5m7utMrL.jpg,640408,height
79044,https://m.media-amazon.com/images/I/61-5mMa-MXL.jpg,648011,height
79053,https://m.media-amazon.com/images/I/61-6HupBTWL.jpg,186035,height
79097,https://m.media-amazon.com/images/I/61-8HfYdwpL.jpg,115666,height
79056,https://m.media-amazon.com/images/I/61-6M4KkQyL.jpg,483370,height
79063,https://m.media-amazon.com/images/I/61-6vN-WW-L.jpg,844474,height
79066,https://m.media-amazon.com/images/I/61-6zjCL+wL.jpg,276611,height
79067,https://m.media-amazon.com/images/I/61-7-Q7B33L.jpg,119607,height
79068,https://m.media-amazon.com/images/I/61-70-tKYsL.jpg,205842,height
79072,https://m.media-amazon.com/images/I/61-70vZeC0L.jpg,558832,height
79074,https://m.media-amazon.com/images/I/61-7489-egL.jpg,362818,height
79076,https://m.media-amazon.com/images/I/61-7AvgkNHL.jpg,648011,height
79080,https://m.media-amazon.com/images/I/61-7PyqGbHL.jpg,640408,height
79083,https://m.media-amazon.com/images/I/61-7Wa4DaYL.jpg,120219,height
79086,https://m.media-amazon.com/images/I/61-7ZOObnrL.jpg,846116,height
79093,https://m.media-amazon.com/images/I/61-85aCEK0S.jpg,758128,height
79058,https://m.media-amazon.com/images/I/61-6MWPPBtL.jpg,611510,height
79171,https://m.media-amazon.com/images/I/61-BRPkDrLL.jpg,849273,height
78860,https://m.media-amazon.com/images/I/61+znwxYg3L.jpg,558806,height
78852,https://m.media-amazon.com/images/I/61+zXqQA+HL.jpg,801829,height
78638,https://m.media-amazon.com/images/I/61+qlesDL-S.jpg,966823,height
78641,https://m.media-amazon.com/images/I/61+qnRnEZ6L.jpg,437623,height
78643,https://m.media-amazon.com/images/I/61+qo9GhzBL.jpg,648011,height
78646,https://m.media-amazon.com/images/I/61+qpFRQ9TL.jpg,347404,height
78649,https://m.media-amazon.com/images/I/61+qwA4r36L.jpg,844474,height
78650,https://m.media-amazon.com/images/I/61+r2sfWH+L.jpg,594224,height
78652,https://m.media-amazon.com/images/I/61+r8d8Rm8L.jpg,661582,height
78654,https://m.media-amazon.com/images/I/61+rNt8MwfL.jpg,751532,height
78657,https://m.media-amazon.com/images/I/61+rUsv9jBL.jpg,963595,height
78658,https://m.media-amazon.com/images/I/61+rWop4KGL.jpg,844474,height
78661,https://m.media-amazon.com/images/I/61+reAqajCL.jpg,616171,height
78664,https://m.media-amazon.com/images/I/61+rhHOeuYL.jpg,931856,height
78666,https://m.media-amazon.com/images/I/61+roV3YOuL.jpg,751532,height
78669,https://m.media-amazon.com/images/I/61+s23634HL.jpg,844474,height
78671,https://m.media-amazon.com/images/I/61+s5+fhYWL.jpg,752266,height
78674,https://m.media-amazon.com/images/I/61+sNPei4PL.jpg,524117,height
78675,https://m.media-amazon.com/images/I/61+sRlD1wnL.jpg,311997,height
78678,https://m.media-amazon.com/images/I/61+sXO9avQL.jpg,931247,height
78680,https://m.media-amazon.com/images/I/61+sd4bKf3L.jpg,178778,height
78681,https://m.media-amazon.com/images/I/61+seJpR8AL.jpg,549052,height
78688,https://m.media-amazon.com/images/I/61+sjL0PhkL.jpg,478357,height
78690,https://m.media-amazon.com/images/I/61+sjR147uS.jpg,991868,height
78692,https://m.media-amazon.com/images/I/61+smyIQfGL.jpg,178778,height
78636,https://m.media-amazon.com/images/I/61+qijTmJcL.jpg,311997,height
78634,https://m.media-amazon.com/images/I/61+qZm-THcL.jpg,416664,height
78631,https://m.media-amazon.com/images/I/61+qPEZiuUL.jpg,488883,height
78630,https://m.media-amazon.com/images/I/61+qBdob+lL.jpg,141308,height
78571,https://m.media-amazon.com/images/I/61+nkjYMROL.jpg,258617,height
78575,https://m.media-amazon.com/images/I/61+nw0a86qL.jpg,516127,height
78578,https://m.media-amazon.com/images/I/61+o0ZqYVPL.jpg,544448,height
78581,https://m.media-amazon.com/images/I/61+o2eC0xWL.jpg,510899,height
78585,https://m.media-amazon.com/images/I/61+o6OV3rfL.jpg,849273,height
78586,https://m.media-amazon.com/images/I/61+oC+WdweS.jpg,178778,height
78591,https://m.media-amazon.com/images/I/61+oIuSbyvL.jpg,460806,height
78592,https://m.media-amazon.com/images/I/61+oPGWmXKL.jpg,442321,height
78600,https://m.media-amazon.com/images/I/61+oilvVsoL.jpg,119607,height
78606,https://m.media-amazon.com/images/I/61+ouw+Jv2L.jpg,728511,height
78607,https://m.media-amazon.com/images/I/61+p3XeGDrL.jpg,183388,height
78696,https://m.media-amazon.com/images/I/61+sw2cTDXL.jpg,860821,height
78609,https://m.media-amazon.com/images/I/61+pB3E5eDL.jpg,175315,height
78613,https://m.media-amazon.com/images/I/61+pJG99MTS.jpg,823083,height
78617,https://m.media-amazon.com/images/I/61+pVg3-ASL.jpg,970563,height
78618,https://m.media-amazon.com/images/I/61+pYECvY3L.jpg,939426,height
78619,https://m.media-amazon.com/images/I/61+phxP-MHL.jpg,412008,height
78620,https://m.media-amazon.com/images/I/61+pmMnOT4L.jpg,752266,height
78622,https://m.media-amazon.com/images/I/61+ppWFZ34L.jpg,416664,height
78624,https://m.media-amazon.com/images/I/61+ptyS92tL.jpg,640408,height
78625,https://m.media-amazon.com/images/I/61+pupz2O1L.jpg,478357,height
78627,https://m.media-amazon.com/images/I/61+q-FJlChL.jpg,949192,height
